TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,TC32,TC33,TC34,TC35,TC36
1.271335015064848619e+02,1.286848641710900836e+02,1.252972226037032755e+02,1.336198500700994316e+02,1.307314152811525503e+02,1.235445470607775604e+02,1.609497167557961461e+02,1.449591116612711801e+02,1.486607534766147296e+02,1.477923423525120370e+02,1.481574804853023011e+02,1.472588635608394156e+02,2.073616886109005293e+02,2.109155029331188302e+02,2.059847896067985857e+02,2.128598212720482650e+02,2.050883645732903915e+02,2.111239660622974839e+02,3.592061497098011387e+02,3.662704542123065607e+02,3.660843301127345057e+02,3.567872193426301237e+02,3.682103344262581572e+02,3.588687779326720602e+02,6.123447197646815994e+02,6.205475983917849589e+02,6.191355526480352864e+02,6.210696426786257689e+02,6.153746664002707121e+02,6.247333078522788128e+02,-6.861454596982529353e+00,-2.605687513390969379e+00,1.669131775959447062e+00,8.563755866854600995e-01,-4.994019169799452484e+00,1.007843617972243644e+00
1.325930417774711430e+02,1.313610723227196218e+02,1.342437748577926868e+02,1.226299407253138440e+02,1.300870794690606544e+02,1.371308123022919858e+02,1.511517974357545313e+02,1.573917835069214561e+02,1.500219687933356454e+02,1.469684251235482009e+02,1.367684325811744941e+02,1.421115317030264009e+02,2.081797454484140530e+02,2.076157653847327538e+02,2.152853603201347426e+02,2.007230548705552167e+02,2.166219748108034651e+02,2.036258190400462524e+02,3.586478020267000488e+02,3.607689477610470021e+02,3.586264246017129267e+02,3.550751420723941578e+02,3.588475561762869575e+02,3.537635739915099862e+02,6.134622670260744144e+02,6.169053142748267646e+02,6.141567427498907819e+02,6.178086971273548897e+02,6.214874716718279615e+02,6.163826099764374931e+02,-1.817913996783140806e+00,-6.253832337848490575e+00,-9.888885000973385075e+00,-2.564245356776076346e+00,8.240127860450243702e-01,-1.522732230306666157e+00
1.236540712963426358e+02,1.186709693772971264e+02,1.293048568483006306e+02,1.394234196505765908e+02,1.326604369732087036e+02,1.207506192627703285e+02,1.640698350586359879e+02,1.375867921070289412e+02,1.521249724418182439e+02,1.550147656284468098e+02,1.493945080327083019e+02,1.559661851330893398e+02,2.136819618473039100e+02,2.012197596207082029e+02,2.139980464256043149e+02,2.029518542126181444e+02,2.059046571559879055e+02,2.126843154724233500e+02,3.664903707458157669e+02,3.663984525825139258e+02,3.578944953874034809e+02,3.646722058564866416e+02,3.609870408405151920e+02,3.655080927519475722e+02,6.116190803176755253e+02,6.239549378752997200e+02,6.188706105078538258e+02,6.193446633234248111e+02,6.163021715715312894e+02,6.180658073785139095e+02,6.600556828589919434e+00,8.588605355018831489e+00,-7.131131108529479512e+00,1.256675310722053140e+01,-6.331036283310949919e+00,5.853011396168290581e-01
1.237859436019776069e+02,1.347038948190617589e+02,1.342761673826729520e+02,1.187010728162046007e+02,1.396870207573927019e+02,1.226120466637308795e+02,1.501795746418490864e+02,1.601864778834512322e+02,1.534454404895170683e+02,1.476974587676632211e+02,1.334002656393458892e+02,1.610840749736496775e+02,2.153678633467874590e+02,2.050366675753902825e+02,2.119460592193443631e+02,1.989285808385361349e+02,1.959479033825694216e+02,2.075205123287786932e+02,3.646684645099347222e+02,3.565586886295945988e+02,3.717243648824487536e+02,3.622631122619146140e+02,3.534999278583322280e+02,3.529242968678739771e+02,6.166798097358439463e+02,6.180601471516051788e+02,6.184887228106401835e+02,6.271947005162368214e+02,6.141162337485322951e+02,6.168011195560920896e+02,-1.797206358990412589e+00,1.031515361750674487e+00,-1.677408178340842326e+00,1.457222480253792973e+00,-8.930872116291046492e-01,8.200374953090943109e+00
1.345739113736125319e+02,1.282662471624094565e+02,1.224399097203233850e+02,1.319751479014876168e+02,1.310834829984603118e+02,1.361055018799809773e+02,1.503489808654582589e+02,1.390183766129299840e+02,1.498724167576383195e+02,1.544392513322572427e+02,1.565379084628224007e+02,1.502715356766309469e+02,2.114499361245783575e+02,2.023900489766331532e+02,2.115038689145414992e+02,1.978620975664040600e+02,2.056632615664092611e+02,2.124430378739929495e+02,3.715142343409366958e+02,3.627464907203193434e+02,3.682952405868900883e+02,3.633573513474942160e+02,3.621254743723827119e+02,3.547009533047623790e+02,6.216822866106049332e+02,6.108781661261388081e+02,6.214411540366271538e+02,6.207446838281508690e+02,6.179119441987256778e+02,6.174837230570910833e+02,2.342918905894404880e+00,2.033144641886050152e+00,5.961152716549208641e+00,-2.099418247011231031e+00,6.967698288590424838e-01,5.548823075273952909e+00
1.288979426590929052e+02,1.248396725395628835e+02,1.282627903676745404e+02,1.364386817717727922e+02,1.263200676551038839e+02,1.373398486080825762e+02,1.470265908234672168e+02,1.442761028671319536e+02,1.484255911184266381e+02,1.404309247205845281e+02,1.528927384377432759e+02,1.404302405530586952e+02,2.182496981641781701e+02,2.154461022817039861e+02,2.029061013205712243e+02,2.135379340484230113e+02,2.121544913374131625e+02,2.051394401810871670e+02,3.587872326600515862e+02,3.653817780460029780e+02,3.580645420141456725e+02,3.507345459142316031e+02,3.653172139152897557e+02,3.657420340140690200e+02,6.150594866211065437e+02,6.165164416850990392e+02,6.212830422422516676e+02,6.290939285519037867e+02,6.211366556321441976e+02,6.202982836250441778e+02,4.677654987465667880e+00,5.890251174580578564e-01,3.284095583232601312e-01,-8.418561924363485716e+00,-3.848171921155508102e+00,-2.105271172427998216e-01
1.332516036839273852e+02,1.415534273685906896e+02,1.252711114996733954e+02,1.249621855515553932e+02,1.329413251366647444e+02,1.302312266875818239e+02,1.486848324451566157e+02,1.594385138320630517e+02,1.497036654934189244e+02,1.506676414153370445e+02,1.432742153357877442e+02,1.511920637869116035e+02,2.057126593603493347e+02,2.002219367899808731e+02,2.051591388039614117e+02,2.128360375067448160e+02,2.133560473663141579e+02,2.036271711266531668e+02,3.517506753767690952e+02,3.602196258055886915e+02,3.616997620752958369e+02,3.654498319120232281e+02,3.689329935209750033e+02,3.710780018895740682e+02,6.204583656176906743e+02,6.220322171717868969e+02,6.129576337725821986e+02,6.219963426835440714e+02,6.171438466536728811e+02,6.225702130006687867e+02,-1.940679169726788444e+00,-2.728350485065293540e+00,3.567027349342495768e+00,-3.784145749723066388e+00,5.032725134956884006e+00,-7.551280143603182005e+00
1.275452671623126264e+02,1.302318742697164566e+02,1.278107743084385959e+02,1.161991192360841580e+02,1.364395826548978619e+02,1.303974719602595371e+02,1.539075123581387174e+02,1.535406707387193137e+02,1.437155940159899217e+02,1.563453502421855887e+02,1.435674459773369733e+02,1.556687239210462508e+02,2.116342260492523906e+02,1.984168900268372511e+02,2.166998157892558652e+02,2.052133972153841341e+02,2.026835746114006724e+02,2.060658752841451644e+02,3.593479977660432496e+02,3.683491626471158042e+02,3.587212811261978231e+02,3.572909316096654493e+02,3.607989357258476275e+02,3.631459400882251884e+02,6.177717212142848666e+02,6.241544835678184882e+02,6.233209516847352916e+02,6.175708338701762159e+02,6.328274631359536215e+02,6.212618607138172138e+02,1.163591712003217538e+01,-4.678620676323011374e+00,-1.482189537345995589e+01,-6.762444410623913882e+00,5.843589412139397199e-01,-8.977658418436838872e+00
1.293039674283821512e+02,1.272547130420325345e+02,1.428515007456827561e+02,1.313793559959439392e+02,1.318336552078486363e+02,1.379616039339655345e+02,1.513401717981201386e+02,1.452009756994788461e+02,1.517323375619749868e+02,1.478166408223600570e+02,1.550618486536129979e+02,1.366833693271003938e+02,2.055843915004321332e+02,2.147435661582080684e+02,2.140267093515931265e+02,2.119209604522900179e+02,2.081627348945077927e+02,2.135954461249662018e+02,3.585548609191422429e+02,3.675447122152997963e+02,3.655414239636643288e+02,3.755087878835713582e+02,3.651058188287242956e+02,3.517084006285308533e+02,6.085461834750478829e+02,6.193706104453037824e+02,6.209739112629432611e+02,6.253846502810430366e+02,6.188218818048882213e+02,6.201004117287294548e+02,1.206708903216471285e-01,6.076226268025506805e+00,3.568200958404968759e+00,5.212438353075743436e-01,8.367755158925124448e+00,4.403086818431902749e+00
1.310872171496934300e+02,1.318361023898836493e+02,1.327880032882146395e+02,1.353274273361524536e+02,1.223496896122999260e+02,1.309623341907698659e+02,1.535108007357095232e+02,1.561858218516870238e+02,1.486937497921533975e+02,1.475138798603579744e+02,1.488991067629509075e+02,1.490921532555511533e+02,2.036828091839509796e+02,2.065446474763462561e+02,2.102086299568711922e+02,2.114597390153664094e+02,2.074611180674034472e+02,2.151079041675530164e+02,3.621827488109303772e+02,3.656282570474006661e+02,3.618904373186992984e+02,3.522477561959074137e+02,3.607685203729892578e+02,3.588276453035553004e+02,6.256660247302542075e+02,6.078764589293771223e+02,6.306108511542702217e+02,6.171663595201857788e+02,6.152962677373654969e+02,6.213081654776045752e+02,-5.959796984248237450e+00,6.528171003613580936e+00,-1.636847572350108138e+00,1.091840813176517422e+01,1.211537497155535803e+01,-2.014266704944157382e+00
1.305804641005083795e+02,1.276777606655401769e+02,1.285002877772758154e+02,1.410600572539104576e+02,1.324265642482871499e+02,1.367968291857810357e+02,1.436063943868621493e+02,1.541214938969606578e+02,1.461702969100065843e+02,1.457214155354537866e+02,1.529339103389625336e+02,1.467557276591430764e+02,2.107540744788356903e+02,2.007744067794218097e+02,2.087549597612103014e+02,2.026232660271996906e+02,2.124117722260862138e+02,2.144249354090646875e+02,3.596720394323767778e+02,3.635147283027530420e+02,3.611375426933429935e+02,3.670792403506188180e+02,3.585099582372736791e+02,3.741859979275670298e+02,6.185262648777633103e+02,6.236027653336860794e+02,6.140673434956268011e+02,6.268696909641695356e+02,6.273607950651683041e+02,6.233426294006056878e+02,-7.689291672925503640e+00,4.681646694623093907e-01,-2.190632715781193784e+00,7.291344168681524351e+00,-8.793705602009943334e+00,-1.003194548071931358e+01
1.352481098702920690e+02,1.314015486748333785e+02,1.266168993830016092e+02,1.285933663627286592e+02,1.330914231320601573e+02,1.334042855948281669e+02,1.539435935830874769e+02,1.473802213414985545e+02,1.467034953616086170e+02,1.421013877437765416e+02,1.538551891083209000e+02,1.582971204744973193e+02,2.125520358012213649e+02,2.115158667146370703e+02,2.038138106586137326e+02,2.042309155261580713e+02,1.941298247994487554e+02,2.042450586580546883e+02,3.592179465242314222e+02,3.675126651383997682e+02,3.605691679088134833e+02,3.765441156950388404e+02,3.668007848935280322e+02,3.649464666865306981e+02,6.239294405051770127e+02,6.284282486931442691e+02,6.206489866138605294e+02,6.062800479371802567e+02,6.209961433212170050e+02,6.199888941333515504e+02,-2.243046460196191916e+00,-1.763682162284546884e+00,-2.954417965452929451e+00,5.702270175546757969e+00,-6.907378100133925614e+00,8.034518439106621557e+00
1.311974510332791510e+02,1.357358567884898832e+02,1.234620571594282126e+02,1.362117939171539831e+02,1.240168401892192804e+02,1.315889283997543089e+02,1.511430480257940303e+02,1.467325126359850458e+02,1.494390385881140446e+02,1.462571203712329861e+02,1.479672553803308404e+02,1.602958883765403186e+02,2.099256941704493613e+02,2.127995574747522483e+02,2.046891246493239294e+02,2.170699671357134832e+02,2.162667566360373428e+02,2.063891223795156122e+02,3.599409130007673525e+02,3.617683817700183226e+02,3.648997060179775644e+02,3.567226597984256955e+02,3.574592518628705307e+02,3.658712953644770209e+02,6.207132155196978829e+02,6.180616822339134160e+02,6.139505392763155669e+02,6.296829974193464068e+02,6.267605743685641073e+02,6.256292929430959475e+02,4.614411102078844529e+00,2.252143530831602458e+00,5.239791800718869297e+00,2.372497102331176944e+00,9.778736934140729531e+00,-2.474467882901331350e+00
1.307425805274245363e+02,1.225454731073192391e+02,1.270098102746805324e+02,1.372203591414908033e+02,1.296631469168776505e+02,1.413327188300532100e+02,1.498774068240173847e+02,1.507388196999548882e+02,1.434334501602009198e+02,1.473999871798349375e+02,1.395537639628806232e+02,1.486881491989047106e+02,2.057538423230355136e+02,2.058597181559946137e+02,2.018057982128864012e+02,2.047044309771625024e+02,2.068483165691007173e+02,2.041406829316037488e+02,3.508776034329228537e+02,3.617958828741048478e+02,3.618599439856549225e+02,3.601417765847021997e+02,3.542096943868866674e+02,3.655417598396554695e+02,6.186197164899440395e+02,6.160412281762597786e+02,6.277889447847137490e+02,6.206496015324679547e+02,6.167417341076198909e+02,6.135996364647108976e+02,2.262354286215629284e-01,-1.274050587982185068e+00,3.467668311188157659e+00,-1.251901229262639426e+01,5.280089873064658157e+00,6.603867191878255660e+00
1.281892776889781658e+02,1.370726999286927423e+02,1.168810790053556161e+02,1.356917632607898838e+02,1.357295622980977043e+02,1.341953145620751968e+02,1.467983627067324335e+02,1.468787461064318620e+02,1.400860167606517450e+02,1.521653524581015802e+02,1.436870060703853653e+02,1.435061741882252022e+02,1.991588910965336368e+02,1.994621460840052976e+02,1.948755698659556401e+02,2.104157035434194256e+02,2.195631184367279900e+02,2.047031734527214439e+02,3.662195214895773461e+02,3.608694939374501587e+02,3.551517277955568943e+02,3.634407512943132019e+02,3.640492278583157599e+02,3.576043411566217856e+02,6.227757964253377168e+02,6.119767966267696693e+02,6.168551112112571673e+02,6.158511274667565658e+02,6.200727399476706978e+02,6.202124162014405329e+02,-4.099841347776567169e+00,-9.270055447377005819e-01,1.552435190514543706e+00,-6.731800694599776591e+00,-1.612173052594430445e+00,4.411783182468221653e+00
1.399555012806767422e+02,1.330382428293554256e+02,1.303045736040998293e+02,1.374166070362610981e+02,1.287647162130653271e+02,1.273865027250885333e+02,1.566536434949761940e+02,1.494036557923330690e+02,1.630106072374294115e+02,1.440117788707868840e+02,1.549321051670729901e+02,1.515541313114396189e+02,2.043412188052593876e+02,2.020296549785784066e+02,2.026010171164555516e+02,2.074157524947289062e+02,2.052112876682332114e+02,2.156700298518426280e+02,3.669880131436535748e+02,3.609609820403414915e+02,3.592376102771823980e+02,3.692936330699678820e+02,3.576170699415633862e+02,3.656786975272780751e+02,6.213915824083147754e+02,6.102538547207991542e+02,6.211807691517821013e+02,6.212657802586046500e+02,6.154758932726130070e+02,6.165046109452765677e+02,-1.168674462988616991e-01,-1.756170592491513416e+00,-7.324775298318768613e+00,3.184738263302441030e+00,-6.355417452392382316e-01,-8.334612085259971437e+00
1.314259763359263786e+02,1.178330934811823028e+02,1.301896594090559063e+02,1.252538831072251213e+02,1.218858954217365920e+02,1.298062727890424526e+02,1.569304148656551945e+02,1.455946753150857944e+02,1.464306920127551166e+02,1.439958372043772954e+02,1.489919181781417876e+02,1.526825892959167845e+02,2.092779421310692101e+02,2.048845790999025951e+02,2.094305110776395225e+02,2.103295642065729396e+02,2.203271549263622546e+02,2.118910588307572027e+02,3.610195753798365672e+02,3.736676311689930685e+02,3.618136761171703597e+02,3.617961498599361221e+02,3.632286499844720424e+02,3.594413434588686300e+02,6.261771501968480607e+02,6.136389238041365388e+02,6.181905895067877736e+02,6.137249443671681775e+02,6.118479977199351652e+02,6.160200319579550978e+02,1.433493349763526714e+00,-7.878589090002332540e-01,-1.870272634027764980e+01,1.110852992370228520e+01,2.584837164586887504e+00,1.641684268029215410e-01
1.249676772461155849e+02,1.359666292440054178e+02,1.348596942913872283e+02,1.279221506338760150e+02,1.193061557654670111e+02,1.249543123699973250e+02,1.467850527721082585e+02,1.408814196405468522e+02,1.510798878010772341e+02,1.414464539407144628e+02,1.478418847749156271e+02,1.605733117585271827e+02,2.016452368143573040e+02,2.110904534563358084e+02,2.147022025476613862e+02,2.200114652069349859e+02,1.996077582366668537e+02,2.122287501004636852e+02,3.659379836133865638e+02,3.642195209777416380e+02,3.630446830500439432e+02,3.570581368544094971e+02,3.642551852503523264e+02,3.594865353912954902e+02,6.260236352322235689e+02,6.158938536895453808e+02,6.173717219047451863e+02,6.276508776187378089e+02,6.160546238128752066e+02,6.178027091744869495e+02,1.203129529535269970e+00,-2.279410054296902910e+00,-3.327661283602204811e+00,-2.565682339817237700e+00,1.469216579875350703e+00,-2.672340404294231142e+00
1.294927328335228083e+02,1.325645548795814932e+02,1.269341354067075542e+02,1.300889770127920144e+02,1.276309696731962191e+02,1.240135116900406729e+02,1.447042446962544773e+02,1.497517712263866940e+02,1.476825586812177846e+02,1.444501366023225160e+02,1.347062403928454160e+02,1.554413161955447436e+02,2.022388299046729117e+02,2.084258106333287230e+02,2.122540812592126542e+02,2.132546425176247169e+02,2.134234557385842095e+02,2.083641035415119234e+02,3.562796730854178691e+02,3.654364052512078160e+02,3.616673467827035893e+02,3.556558429305198388e+02,3.654430091412115189e+02,3.594531588100184081e+02,6.153941022613130372e+02,6.125721245869046925e+02,6.145301584146061487e+02,6.288441134483007318e+02,6.182970037771173111e+02,6.122129309678267646e+02,2.759954018345988302e+00,-2.341482019360317413e+00,-1.003159583755097017e+01,-1.108364949110731956e+01,-9.490082692756164562e+00,-3.549362832134184131e-02
1.355214361151613218e+02,1.292035563852401481e+02,1.355566140110605033e+02,1.241432806659716732e+02,1.317197211978057396e+02,1.274306835921604915e+02,1.500885635565452390e+02,1.467606235491767563e+02,1.393663356503249986e+02,1.426933221460023731e+02,1.605654693412386393e+02,1.418121694947453193e+02,2.085200101814136247e+02,1.984954332297981239e+02,2.083856169278483890e+02,2.118275365809641642e+02,2.180307939692075365e+02,2.118451908417352172e+02,3.654373343884976748e+02,3.506668122097372020e+02,3.651258914773072775e+02,3.633715787867089375e+02,3.641785624510258117e+02,3.656155122105610076e+02,6.053711664267030983e+02,6.214191865872511471e+02,6.181116963634503918e+02,6.184527875821894440e+02,6.271382434553835310e+02,6.255314592943428806e+02,6.682438430541232322e+00,-1.102354594355857742e+01,1.000644612585154114e+01,-2.426851349050664908e+00,-4.698239997340386331e+00,7.747630070651216450e+00
1.296706524114475769e+02,1.306868661975296959e+02,1.332099924469784753e+02,1.424306857847734591e+02,1.338576076516723390e+02,1.277637922659464067e+02,1.386474527638764300e+02,1.480096434533876959e+02,1.361092881930248666e+02,1.398568295513550765e+02,1.400384185338608347e+02,1.557429023872940661e+02,2.165030224451069500e+02,2.010270133868004052e+02,2.027810536261855816e+02,2.056995570327372604e+02,2.078044642748311901e+02,2.132553141853252328e+02,3.612815276817227641e+02,3.625802919306676699e+02,3.634831456223567443e+02,3.642426636507685203e+02,3.528719004716697327e+02,3.481379177401880725e+02,6.275376992914358425e+02,6.192442796538861103e+02,6.206980514650318810e+02,6.185077667053653840e+02,6.207017359989945362e+02,6.186538622199371957e+02,5.859982910370200138e+00,3.559354042650964001e+00,-7.840915431785377976e+00,-2.884359179675428653e+00,5.844514372177470385e+00,6.634594132081181428e+00
1.341181218788422314e+02,1.211321211513158573e+02,1.294568945866830347e+02,1.288574997565807223e+02,1.239375237670971046e+02,1.330651521731602145e+02,1.552708186033580660e+02,1.464613930974792879e+02,1.520692574099599597e+02,1.616178058693976425e+02,1.449221004317408870e+02,1.493738003568656723e+02,2.107667011351270787e+02,2.091788394316553195e+02,2.125921874825947100e+02,2.071744118133753148e+02,2.117277099732473857e+02,2.069159286521331467e+02,3.554948999080457384e+02,3.756598914116753463e+02,3.580653890962420292e+02,3.677013951175519537e+02,3.619079614674190566e+02,3.581889340166305260e+02,6.054924101182931508e+02,6.178944900471518622e+02,6.132045150925001735e+02,6.198250520402986012e+02,6.194976330688683674e+02,6.147008948853507491e+02,3.941139231716681124e+00,-3.665484146894759654e+00,7.208483226935941346e+00,5.018820403412904696e+00,-4.989956439167574587e+00,5.262646981016504633e+00
1.271025909940059364e+02,1.361480816226320769e+02,1.290496901474746494e+02,1.282279978301366725e+02,1.235487276365751796e+02,1.312282359354163646e+02,1.413945085824846899e+02,1.489890990076191599e+02,1.552780813530324053e+02,1.524498148780255917e+02,1.512294307153452735e+02,1.473874675186539207e+02,2.074545123447661297e+02,1.973153058866673177e+02,2.012442367586278920e+02,2.028925643368713736e+02,2.056541415611312402e+02,2.001647896427131457e+02,3.589869732388689272e+02,3.649533135852954615e+02,3.655475948186204960e+02,3.619586840029735981e+02,3.619207158287665038e+02,3.595838657452816278e+02,6.172673184056728815e+02,6.168335922221720011e+02,6.289517125207418076e+02,6.144354242953827452e+02,6.208768615269108295e+02,6.202107398282562372e+02,5.610991938001911983e+00,-7.066663213681414035e+00,1.235269189320502825e+01,2.426889667762534231e+00,5.719639096756639063e+00,7.621105739923374145e+00
1.270013552345896244e+02,1.218399786849723796e+02,1.385606718979540801e+02,1.290581765384486630e+02,1.347700000237661015e+02,1.345363527171829503e+02,1.545226681855748438e+02,1.554535205936601869e+02,1.530815378375218074e+02,1.445975771568786286e+02,1.489328386515396687e+02,1.525313954051543703e+02,2.026747072976539243e+02,2.051641318916419152e+02,2.126990496600917311e+02,2.084186611598397292e+02,1.961974616257925277e+02,2.051219370523451460e+02,3.673094087659163733e+02,3.635538234665422124e+02,3.610822735545272053e+02,3.533578006446869608e+02,3.584822905502939534e+02,3.755978769168385156e+02,6.175038454434206869e+02,6.253484375068680947e+02,6.291331466863322248e+02,6.172927488311262323e+02,6.278405275142830533e+02,6.102277100309127036e+02,-2.461657830899635080e-01,4.064437548786857590e+00,-4.720261401312724203e-01,5.404934495190705235e+00,3.841774747830685399e+00,-4.718235312764314848e+00
1.321099915221428773e+02,1.403791097850557890e+02,1.300774789373794249e+02,1.290535859385518620e+02,1.326664460195561048e+02,1.375117360752984155e+02,1.485566092550007795e+02,1.573514422841472538e+02,1.482143139123309084e+02,1.541151746402500464e+02,1.507621912496079801e+02,1.510266001087319125e+02,2.035923515571345774e+02,2.082559373608781925e+02,2.179281563569539628e+02,1.956482153698217417e+02,2.130408753660163654e+02,2.031523494743799176e+02,3.694568025971140059e+02,3.593589464582523760e+02,3.694941930743182752e+02,3.644019289769746592e+02,3.662928364546161788e+02,3.684893885529007207e+02,6.109064848987718506e+02,6.253273079743545395e+02,6.201417886039462246e+02,6.109258152587307222e+02,6.168232596159933792e+02,6.299150348217100372e+02,6.811987837726539041e+00,-1.058172089149585826e+00,1.893039066129516446e+00,-4.669222432453887794e-01,7.959426715052044798e+00,1.391246951889245853e+00
1.321709566797925959e+02,1.267321109021549717e+02,1.281588159246506109e+02,1.328807834177653717e+02,1.288704340106840789e+02,1.238492531044664275e+02,1.475993073634048471e+02,1.484037337181414955e+02,1.496491143335219363e+02,1.542913324407889775e+02,1.444695262871944976e+02,1.503696212848759899e+02,2.022698155621730507e+02,1.975498432776175264e+02,2.079360255479301145e+02,2.149016683716330078e+02,2.021943721500358890e+02,2.108441904739479753e+02,3.619473567333636197e+02,3.591230168065413295e+02,3.625035611836532325e+02,3.608947642593317369e+02,3.674949097964698694e+02,3.606436683508352417e+02,6.151746319177395890e+02,6.299696214438761217e+02,6.216458299666523999e+02,6.217846573588990395e+02,6.222197307738182417e+02,6.262558148113123480e+02,-1.203234715570309810e+00,-3.877656077706166382e-01,8.048520657773387654e+00,2.450491505088542965e+00,-6.333898558657838684e+00,-7.167014185045735175e+00
1.350533117545629125e+02,1.180837643185947172e+02,1.229312140402418834e+02,1.242386377390886025e+02,1.338141062720102639e+02,1.409480239405802706e+02,1.499178014348583758e+02,1.391107483346801814e+02,1.532449971152592809e+02,1.577850587088097143e+02,1.440098375465696847e+02,1.509804823067098312e+02,2.049536488796235858e+02,2.099252460668050730e+02,2.057775981596313102e+02,2.181179828361087800e+02,2.107563939610998887e+02,2.060088152081487181e+02,3.614078466179261113e+02,3.584122808654435630e+02,3.600073074084310178e+02,3.587313308261549309e+02,3.539203111928612770e+02,3.626471221754487146e+02,6.222789546364512034e+02,6.213761310415775370e+02,6.150916962524859173e+02,6.266577150256550794e+02,6.277423403388816041e+02,6.173544137305173081e+02,-1.638833889180094161e+01,4.858937953262124410e+00,4.441791408651372564e+00,-1.846545453072812482e+00,-8.884925377311160943e+00,3.986953275005578057e-01
1.294803955182887591e+02,1.253443391058549139e+02,1.323456013550854209e+02,1.280417240445317759e+02,1.276088527772812142e+02,1.347655307378196881e+02,1.409317354054540488e+02,1.484495874211285127e+02,1.460044172542660021e+02,1.560786967528946434e+02,1.597494511806790456e+02,1.445194617570450646e+02,1.959009016332888677e+02,2.046391764284162775e+02,2.105707257191615156e+02,2.012578537724859018e+02,2.082157171677646659e+02,2.053400294121431671e+02,3.635625876572505035e+02,3.594236859903728600e+02,3.543465954989742386e+02,3.631908916377606147e+02,3.527416784446971292e+02,3.668514114961539576e+02,6.266669826982737277e+02,6.205859013544563823e+02,6.235356646623483812e+02,6.193123484847621967e+02,6.202324195222903427e+02,6.192783603322520776e+02,-1.175271464220210671e+00,-1.810949297536006197e+00,6.586964729862823553e+00,3.639096996064205225e+00,-6.813299937112318183e+00,9.326160440246404448e+00
1.419271801978953818e+02,1.247679951799120062e+02,1.442839688484495184e+02,1.239457887821904336e+02,1.320982179984932827e+02,1.285034207245350046e+02,1.496336599465788026e+02,1.593107701189199190e+02,1.590946697605405404e+02,1.529136414485383568e+02,1.376463631268576933e+02,1.484691158399319590e+02,2.002687560406811826e+02,2.051964261665932838e+02,2.044520222229661499e+02,1.949256300969560982e+02,2.132472981647183019e+02,2.093136659600952498e+02,3.637761545383715429e+02,3.664449880760346900e+02,3.662960329891816968e+02,3.595858321864704408e+02,3.570973262116913816e+02,3.512169012199333906e+02,6.133468795539723715e+02,6.188184758617304624e+02,6.229722142516266103e+02,6.166745457731137776e+02,6.202033900985373975e+02,6.227257024376910977e+02,4.519444146170843446e+00,1.418441342009441275e+00,5.910177748035821743e+00,-1.129511534200502254e+01,7.005159358190676144e+00,-3.171730307642770974e+00
1.220911892001195866e+02,1.411126132991717554e+02,1.232909669297576727e+02,1.342020279308814850e+02,1.346461176966386972e+02,1.288492189461565260e+02,1.473548284852407164e+02,1.451614394563372628e+02,1.454014469597344430e+02,1.535431073638404769e+02,1.475881455991488735e+02,1.547971826024739812e+02,2.170487934615875361e+02,2.113877574925541865e+02,2.185595650252886060e+02,2.017730018328230130e+02,2.066909821004071830e+02,2.074221262463793494e+02,3.704139457229355230e+02,3.588393772463182358e+02,3.585258158696540249e+02,3.603332295128262786e+02,3.522053452602298762e+02,3.619186910112528039e+02,6.207562025835491113e+02,6.091934810202214976e+02,6.102687592446219469e+02,6.266367238763662044e+02,6.150521931418478516e+02,6.084463860126683130e+02,-3.201011226057151937e+00,-5.712422072977172860e+00,-4.441708784026165979e-01,2.738316212761660928e+00,-1.084491901557155913e+00,7.801425756909684317e+00
1.389081702031118937e+02,1.275134769582277556e+02,1.202809971711723875e+02,1.381942456856922945e+02,1.376947633939486195e+02,1.272379110338748802e+02,1.476943160683481153e+02,1.523416731940734508e+02,1.457279692862412048e+02,1.505325873066387032e+02,1.542789497438131150e+02,1.526753774812973745e+02,2.169232952366932352e+02,2.096151490325284499e+02,2.077818044899025836e+02,2.208341449318351408e+02,2.054999748734306309e+02,2.094844950030679627e+02,3.632451214797260945e+02,3.633740735801850974e+02,3.713693624781828930e+02,3.610341231530127288e+02,3.549770129026086920e+02,3.643927975037761939e+02,6.118734282013801931e+02,6.158068824534112764e+02,6.107416461201473794e+02,6.258281418328379004e+02,6.135299359605808149e+02,6.171362683628279910e+02,-4.442789564062479712e+00,-8.332586969550870748e+00,-5.370326646951055771e+00,-5.659979187763932273e+00,-1.880438201494419204e+00,2.625086059779859315e+00
