"Temperature (degC), TC1","Temperature (degC), TC2","Temperature (degC), TC3","Temperature (degC), TC4","Temperature (degC), TC5","Temperature (degC), TC6","Temperature (degC), TC7","Temperature (degC), TC8","Temperature (degC), TC9","Temperature (degC), TC10",V_coil_rms (V)
402.4995496,215.5871627,308.0310204,204.8788245,173.035049,326.3794798,371.6571264,185.9843565,266.3294978,194.1900422,83.31677502
409.6482356,217.8585169,313.9404787,206.5938555,174.4840726,334.4204937,385.636354,188.3040634,273.5696835,196.8957622,83.23471032
408.1380246,218.9347552,314.4358843,211.9237529,176.6693994,352.3951076,396.7473111,190.0940484,278.6309025,200.4225622,83.13694576
386.774585,212.0922333,300.6156977,204.4388279,174.1601473,333.7883987,380.9037905,186.9697939,269.4485489,196.0893925,83.32131135
417.4938246,220.3418147,319.4780159,208.9239993,175.5855326,341.5257622,394.5304887,189.8963395,278.433106,198.8860736,83.1621158
411.6613139,218.8250825,314.6902404,208.8081608,174.6766922,338.0280341,383.2165611,188.0545198,272.5219856,197.0626656,83.21250421
393.7703624,213.1119056,303.4248592,202.7104019,172.9286377,324.3100326,373.2269073,185.9560339,266.4366328,194.0677114,83.35433578
403.3063434,216.3461208,308.1292695,207.5593885,173.4765416,332.0053904,370.5998798,185.9091443,265.8338585,194.7521877,83.28941368
408.6242305,218.2313206,312.8663471,209.5571522,174.9964692,341.1706382,384.015261,188.1048603,272.6275071,197.5173459,83.20892483
422.3103848,221.4967272,322.3037655,209.2084417,175.6749982,341.5797948,396.0495551,190.2499291,279.5702713,199.1113905,83.14526136
414.6586599,219.8111384,317.1140774,209.8567221,175.4307908,342.5866701,389.778631,189.1317595,275.8834961,198.4265855,83.17320362
397.6528171,214.0248788,306.3045018,202.4389197,173.1560049,324.2670583,377.5678017,186.7028194,268.8623121,194.6119148,83.33539431
408.9664163,219.0299551,314.694721,211.7536817,176.5386993,351.4405836,395.8978827,189.9731371,278.290082,200.2065135,83.14131405
401.1043033,215.9342605,308.3176162,207.1514973,174.2872011,335.7265917,379.8640371,187.2379049,270.0829607,196.2971612,83.26449039
389.0694817,213.2977979,301.8306258,207.5501099,174.8255004,341.0570241,381.5044366,187.1976625,269.8513954,197.0462883,83.27815429
390.4708688,213.4082001,301.8768297,207.0271392,174.1681919,336.8725951,375.980707,186.394633,267.3660564,195.8859634,83.30021033
391.6356763,212.9501139,303.2020022,203.4296996,173.6664355,329.1055707,379.3136636,186.8311821,269.1493077,195.365353,83.32877786
413.2341334,219.6679726,317.2721961,210.017254,176.0292926,345.8293698,395.7658447,190.0089959,278.641963,199.5319528,83.15257171
408.7680931,219.2785708,314.2999054,213.0888823,176.5864075,353.5085205,393.455938,189.6491497,277.1071196,200.156753,83.13401314
398.6847572,216.5074397,308.3459236,211.2358422,176.1570422,350.7994849,390.2717647,188.8635832,274.7727881,199.3560421,83.18551886
423.0905389,219.7166836,320.0067089,202.9528275,172.6608187,318.9032767,376.811439,187.2134043,270.5323293,194.0397137,83.2867158
427.9649624,222.6513831,324.9058908,208.9707568,175.2225579,338.1937624,392.8111022,189.8977178,278.4582682,198.3563042,83.14879235
415.2776914,218.7595168,316.9449148,205.2872218,174.0892538,329.8498376,385.7212476,188.4329823,274.1172225,196.3967135,83.24112695
424.1046406,223.4977872,324.2476755,215.1089122,177.5132732,357.7935029,403.0486433,191.5538261,282.9619096,201.9841603,83.04636164
396.6861675,214.5506612,305.0967352,205.9473327,173.566452,331.4236091,373.7213193,186.1604012,266.8431497,194.9950954,83.3088417
435.0735125,224.6671338,329.7558938,210.1280744,175.8577597,341.5242702,398.9748403,191.0496706,281.997756,199.564115,83.10024347
408.539634,219.0996703,315.535697,211.8458254,177.2380242,354.9759581,403.3752714,191.0839163,281.8335411,201.5302001,83.115711
420.3235781,221.4796866,322.5665201,210.3164923,176.9258202,349.0872125,406.6729461,191.8501337,284.4494014,201.3220849,83.10080203
399.6598266,214.7219807,307.3077041,203.6068229,173.3566792,326.627469,377.5474901,186.7566254,268.9644667,194.9005245,83.31817553
438.5436993,227.3669939,335.6672196,215.9120652,179.6404492,366.3397086,428.4682142,195.7705983,296.3384786,206.237235,82.92460092
416.220149,220.5066764,320.2367288,210.0114913,176.8297065,348.923703,405.316355,191.5352723,283.4741555,201.1026337,83.11573449
420.4070992,221.43174,322.3435638,210.0449097,176.5772459,347.1148315,403.6156219,191.3825386,283.0190418,200.6995967,83.11280389
416.3066286,220.8123282,318.3257838,212.3449168,176.1821563,349.1798416,392.6563015,189.6926367,277.3420366,199.601349,83.13074361
402.692736,216.2396782,310.029307,206.4617342,174.6563903,336.1958281,385.8533784,188.1697747,273.0926816,197.0979843,83.24904756
425.9221249,223.4669881,324.7392107,213.4290878,176.7665442,351.6443693,399.0971624,190.9645135,281.2432158,200.7765224,83.07565464
435.4502394,225.6795964,332.634235,212.4099959,177.9000563,353.9382541,416.8123106,193.8387025,290.6146103,203.2533853,83.01084914
401.1550343,217.4421563,311.5411814,211.9692467,177.6236176,358.3660563,404.9254009,191.1342588,281.897914,202.0820082,83.124386
416.2732137,219.5666001,318.6824371,206.9193038,175.1014356,336.58988,393.442446,189.6677997,277.8713429,198.1563131,83.19238278
416.0362032,219.6148381,318.4083373,207.3524662,175.0208238,336.9128017,391.6299455,189.3912726,276.9721246,197.9647404,83.19258286
405.7652013,218.9285358,313.5610214,214.0790971,177.5245078,359.9502067,400.4117978,190.6536484,280.1592354,201.7569599,83.10436611
413.5076462,219.2759292,316.5488348,208.5554638,175.0965442,339.3914661,388.9818534,188.9514552,275.446149,197.9272007,83.19216257
410.0499523,218.4313829,313.9019487,208.8309559,174.9206004,339.5406142,385.2464737,188.3101628,273.3429399,197.4773934,83.20956286
427.9179985,224.0238678,327.198678,213.3595357,177.6282379,355.3143442,409.279603,192.5270456,286.2895843,202.4623642,83.03915824
411.693605,219.8156952,315.5019417,212.7435107,176.1680559,350.5019566,390.5125476,189.2642593,275.946266,199.4586754,83.1428862
426.7489579,221.8696003,324.3633327,206.8136114,174.7236845,333.0864993,392.1506355,189.727274,278.1238962,197.6344046,83.1782889
422.6720102,221.8264941,321.8121585,210.4610393,175.4816785,342.3173487,391.1106372,189.5447934,277.1848352,198.6097886,83.14599076
403.0577244,216.5123557,309.9957726,207.3638625,174.6296947,337.3177213,383.7666503,187.8737863,272.1071726,196.970796,83.24459476
447.84218,229.8419695,338.182893,218.568441,178.2585158,362.0331406,409.5847091,193.2164863,287.9992281,203.4852495,82.93987278
450.6408848,231.12482,342.9623592,219.3925557,180.3422987,372.1715637,431.1725244,196.6274847,298.6556543,207.4131133,82.84895819
398.2329219,215.0145975,308.1457012,205.2589867,174.7870082,335.8957824,389.3437084,188.5289658,274.4207579,197.4316731,83.26187925
415.4544483,219.6138478,318.0254925,207.9964065,175.2542544,338.9984677,392.3764932,189.5025931,277.2445249,198.3108142,83.18444576
404.2500698,216.5627952,310.2781456,206.7133168,174.2876624,334.5917721,381.6486709,187.5709348,271.1998219,196.3993022,83.25778101
411.6374518,218.1307798,313.7656504,206.6173506,173.7089176,330.5581702,377.3710177,187.0883693,269.7654903,195.4442033,83.26063425
407.8412138,217.4995595,312.2770303,207.2282388,174.3221942,334.8870353,381.8060745,187.6904064,271.5603588,196.4773716,83.24459542
425.3046059,222.4245188,324.3266222,210.0421239,176.1266236,344.1565411,399.6645503,190.9167747,281.5069199,199.911413,83.11711319
458.4715485,232.0958254,345.5576971,216.9956836,178.5293512,359.3531651,418.7048717,194.843611,293.3062648,204.3512496,82.90545623
396.9304131,215.698258,305.7093826,210.4636727,174.9363377,344.141539,378.4083199,187.0200514,269.0152331,197.1021753,83.24039776
420.766808,220.8586267,318.8448435,209.2274018,174.1223373,334.5261258,378.3201504,187.5261629,270.871539,196.1129824,83.21024168
371.9791173,208.6326693,288.2432736,202.6330462,172.1785523,315.0902155,345.1772827,182.538008,252.2004588,190.7004977,76.5970574
388.6901239,214.0168099,301.914168,207.4660026,175.8262465,336.9434979,379.1415928,188.0365503,269.4372239,197.4312371,76.39089972
392.0683201,213.252147,300.3037933,202.8011921,172.5811698,314.0328699,353.9726156,184.2926272,257.8735945,191.7781205,76.52734682
393.6925761,214.9026644,304.7587127,206.2240449,175.3609571,332.0486648,378.425853,188.0107183,269.5599419,196.7861279,76.39762524
372.897856,208.353084,290.5241954,199.6982469,172.6608337,313.2062614,357.4915348,184.2847322,258.1011848,191.9403546,76.58570439
407.8822296,219.1578768,312.6731577,210.7661658,176.1564188,339.6435601,380.4087966,188.7866354,271.5901725,198.0614246,76.31194425
400.309332,216.1478428,309.0589023,204.9496228,175.2773403,328.6383731,382.3904226,188.733948,272.0518582,196.8971891,76.38829749
414.452668,221.4093275,317.1966791,213.5242281,177.1561988,347.1211842,387.0693561,190.0221074,275.2468509,199.8007568,76.2441607
373.3356532,209.820395,292.0123924,204.9973451,174.7050559,330.8477825,368.1038298,185.9774109,262.9907934,195.2711338,76.48617031
407.6677228,218.6542622,312.9723807,208.6540684,175.9432129,335.7925622,382.8134167,189.0738283,272.7645312,197.8807477,76.32879085
404.7894071,218.5605571,312.0869799,210.7408314,177.0071004,344.2788908,388.9853083,189.9848945,275.3958519,199.6227633,76.28847365
396.0541691,214.9576291,304.2423505,205.2952582,174.0608111,324.0588959,366.2412257,186.2502502,263.9712867,194.4286957,76.44676656
389.7017058,213.4512472,300.0528014,205.2374547,173.6995768,323.2674849,360.8045611,185.2952186,260.9082291,193.6392194,76.47821878
391.7008232,213.4491813,302.1807255,202.8615954,173.7449378,319.860235,367.3454901,186.2467122,264.2190761,194.0156435,76.4793525
408.9004672,217.6199471,311.9353064,204.2605292,173.9511761,320.0848905,370.4767106,187.1550888,267.0543905,194.5472917,76.42238838
382.1754475,211.8829921,297.9418368,204.6769213,175.0049901,330.2436078,375.1061551,187.1894029,267.0529927,196.0811249,76.44988717
395.1247102,214.3102222,304.6278791,203.0321354,174.0270619,320.9099598,371.2018688,186.9013522,266.3421442,194.6146709,76.45861709
385.0583597,212.3851785,299.6301175,204.0316892,174.8892715,328.1466202,375.8933185,187.373036,267.6773738,195.9664311,76.44960159
412.8247287,220.0919139,315.7001533,209.9651989,176.1293701,337.5462621,383.0086408,189.2709019,273.226003,198.1745411,76.30356938
387.5153616,212.5297274,298.0605475,203.9124956,173.0492831,318.564493,355.7133487,184.472406,258.3356814,192.4871482,76.51649412
381.7100363,211.4351474,296.1661967,203.8667036,173.7973349,323.2461558,363.1167667,185.4039645,261.3807936,193.830615,76.49927226
384.9340145,212.7526766,297.2964852,206.8950478,174.0461364,328.0300317,359.8760373,185.1043179,260.0844431,194.0514627,76.4714758
375.8141233,209.3171088,292.869964,200.5006843,173.1644466,316.2678976,362.1992493,185.0578107,260.5601741,192.8699603,76.553882
364.6306775,206.052111,284.6531963,198.4442287,171.7537699,308.5026824,347.9194365,182.6602666,252.9477273,190.1980331,76.64919312
379.681963,209.7703519,293.1204387,199.9109547,171.8589896,308.5587814,349.5087673,183.2661896,254.883561,190.4987773,76.59878713
396.5559044,213.8289869,302.4632849,201.2466627,171.9828917,308.3435941,351.6020057,184.004463,257.1247792,190.851665,76.54640995
376.7682944,210.1161371,294.2342144,202.690596,174.2389726,324.5611198,369.4963517,186.1948249,263.995243,194.7181271,76.50248756
380.6450426,212.8052998,296.9427108,210.3642267,176.2473584,344.7573277,375.016428,187.3326071,266.8166607,197.763751,76.3863915
395.5691788,215.2399328,306.1270975,205.753797,175.4162995,331.3054875,380.7520318,188.3877074,270.8377975,196.9869096,76.3926565
364.7475674,206.8952735,286.3268031,200.9889599,173.3117063,319.740939,359.6149937,184.4185602,258.3813801,192.8903199,76.57790446
383.0338271,211.17679,296.587582,201.9350735,173.2881597,317.7502828,361.9204815,185.2293239,260.9587411,193.0802369,76.52555032
381.2636796,210.6626932,296.1914056,201.0846172,173.4237745,317.4713963,365.2493143,185.6501981,262.4254291,193.4155536,76.52778514
403.191106,216.9466257,312.1716584,204.9891491,176.2022172,332.3559761,393.8683431,190.5122178,277.7578203,198.7418158,76.34851441
388.102596,212.4504539,301.1478654,201.5019111,174.052145,319.8629028,373.3734012,187.0273768,266.8507851,194.703256,76.48330323
406.8037668,219.1115149,314.4998592,210.377505,177.6393375,346.4883673,397.7259596,191.3089444,279.7272197,200.9296419,76.25980794
392.0310237,214.6208798,304.7226302,206.1861781,175.9866395,335.2287826,385.1282962,188.9599622,272.5939291,197.955232,76.38002869
369.7884512,207.7929444,287.8607856,200.7432178,172.3516277,313.7944488,350.7640576,183.2444238,254.6628339,191.1862055,76.60200747
395.3451377,214.8622043,305.2055087,204.8471436,174.7691639,326.9520865,375.2752366,187.5559309,268.2284547,195.8293581,76.42227209
405.3383156,217.7535018,311.230048,207.2665681,175.3745646,331.5582397,379.0942908,188.4231693,270.8230883,196.9030963,76.36200081
387.5754478,213.053755,301.6093824,204.0885095,175.1411814,328.985804,379.5560023,187.9688641,269.6362663,196.505166,76.43203974
402.9378724,218.1490662,310.8530853,210.8679943,176.9301514,344.4352749,387.3770176,189.7047047,274.4836759,199.4302389,76.29587754
390.7396808,212.4624184,300.6985614,200.2579728,172.5753424,310.7162223,359.8160503,185.0572792,260.6526571,192.0317516,76.53876344
406.1232039,218.6429863,312.6007315,209.7654877,176.5438712,340.4227172,386.4651358,189.6218644,274.3394455,198.8656737,76.30510897
407.1404634,218.5876592,313.8518827,208.2891103,176.5854598,338.412978,390.9401657,190.2575344,276.6006325,199.1536732,76.3070886
421.0203872,223.1802217,321.7825742,214.420862,177.9025154,350.8629761,394.8779423,191.3666091,279.4887161,201.2520801,76.1949386
410.6132664,219.1294739,314.3327016,207.9812585,175.5738972,332.5628291,380.8537927,188.8422804,272.0675667,197.2866759,76.33773886
403.8673416,218.0413097,311.1587411,209.470003,176.3789973,339.6693487,384.8696022,189.3092701,273.4049959,198.5540852,76.31860667
388.5593193,212.709336,302.0459552,201.8831281,174.5443579,322.6459943,378.3799467,187.7830172,269.2449615,195.631611,76.46281494
366.8690606,207.4195488,288.0044539,201.0289272,173.6342065,320.9657695,363.7637642,185.0806378,260.4999227,193.5504542,76.56081512
385.097585,213.1793898,300.425318,207.0562974,176.1460636,338.6015487,382.7538066,188.4611335,270.8385724,198.0232625,76.39103748
397.9693401,215.2013078,306.087447,204.1124095,174.1926151,322.7420413,371.0648193,186.9780967,266.4598226,194.8472052,76.44041334
375.3754444,209.8997787,292.4385818,203.7577525,173.9161197,324.7748144,362.7589795,185.2153258,260.6846055,193.9462197,76.51528691
371.5506082,207.696381,289.2697535,198.4514969,172.0885746,308.877534,353.5640861,183.6520545,256.1725991,190.9568058,76.61669393
391.4673172,213.3468899,301.9173514,202.7292709,173.6537645,319.2643756,366.4935619,186.1150924,263.796193,193.8463916,76.48425304
406.0691037,218.1580408,312.8726041,207.7207139,176.2732504,336.2676636,388.3305135,189.8334053,275.2729313,198.5860176,76.32470712
400.0166785,216.0370037,307.3222502,205.6078331,174.5300991,326.1442235,372.0168842,187.1983454,267.0538904,195.3760527,76.41585631
418.1578228,221.9722249,319.9859784,211.9096482,177.1452346,344.2567564,391.5614286,190.726875,277.7173491,200.0189847,76.24010389
396.4554509,215.5181191,305.327925,206.7865496,174.8641057,329.9751718,372.1514071,187.1664943,266.8031066,195.8248408,76.40792748
403.1778308,216.9476148,308.8076263,206.6590206,174.6204363,327.4504467,371.1861726,187.1853973,266.87895,195.4780767,76.40132025
380.0508856,211.2784217,297.8669396,203.4427246,175.4882329,330.995591,382.9850487,188.2652394,270.6098261,197.0991835,76.44495453
399.2392171,217.8990034,310.0099262,212.8233355,178.3099802,354.6603041,396.9862205,191.0897057,278.6683352,201.7622949,76.2477973
389.2168441,213.5335117,301.3671014,205.2481588,174.7112713,328.3302591,372.0834582,186.9436799,266.1954268,195.5653486,76.4393027
399.3807097,214.6665279,304.428678,201.871024,172.2458083,310.0565541,353.9876845,184.4296067,258.469209,191.341818,76.52533411
364.4830793,206.6362921,284.9477957,200.9036428,172.5367955,315.8817397,351.0243618,183.1694097,254.3393431,191.4233245,76.60926548
383.2476438,212.2805497,298.4549239,205.362079,175.1072902,331.5016584,374.7238963,187.1849692,266.9406658,196.201166,76.44018702
392.3440686,213.3990125,302.245439,202.2960607,173.4833188,317.6845597,365.7136362,186.0154266,263.5076632,193.5821971,76.49134443
382.1281009,212.19139,297.7835716,206.0892521,175.268337,333.5543904,374.4966872,187.1436457,266.72446,196.4049987,76.4343568
364.0377405,205.398477,284.3546048,196.1733478,171.2218475,302.6943446,347.1894224,182.4869057,252.6341751,189.4210939,76.68034712
410.9462537,218.2583923,313.8249635,204.6175216,174.4069363,322.384999,375.4984279,187.9638619,269.6238319,195.4247969,76.39703178
372.7826667,208.7135942,290.9459486,201.0654567,173.2474836,318.0836055,361.021735,184.8196439,259.7215927,192.9228552,76.55745811
389.6060403,214.0593434,302.5565521,206.6526478,175.6752331,334.894558,379.7217578,188.1175193,269.8091959,197.2590602,76.39683115
390.0141036,213.0292775,300.6416346,202.9883126,173.440895,318.8619588,363.1187655,185.5827792,262.073682,193.387035,76.49554048
403.3697181,216.3675075,309.5075015,203.7265806,174.187929,321.3186881,373.4311478,187.4511656,268.0570255,194.9825057,76.42713336
366.7450807,207.762569,288.1565706,202.5429944,174.137084,325.7268931,365.7936536,185.4061598,261.4023509,194.342706,76.53613692
405.3307938,219.216985,311.9025665,213.2460111,177.1839341,348.5151761,385.5373608,189.5691427,273.7893774,199.7104949,76.27008495
384.4691394,212.5467764,298.3020989,205.8985741,174.7354517,330.1973221,369.4567443,186.4680391,264.5418547,195.4471154,76.44991448
398.0027788,215.3068127,306.8017757,204.1843973,174.6421882,324.9308455,376.0670092,187.7265754,268.8473521,195.7053086,76.4230528
392.8836559,214.3784166,303.626997,205.1565212,174.7314872,327.6427335,373.4728576,187.2387102,267.1642982,195.6764882,76.42834026
392.969779,214.0048483,302.8192651,203.9677439,173.907529,322.0146404,366.9826117,186.2449558,264.1192924,194.2325135,76.46472553
381.9066955,210.2979582,294.54996,200.0122289,172.0113663,309.0563075,351.4509416,183.6161891,255.9733181,190.8129628,76.58699121
385.8561618,212.1327619,297.2905179,203.6483389,173.0463454,318.4849533,355.9940979,184.460177,258.3528743,192.4821683,76.52067999
375.4837777,209.7338177,293.0030677,202.5680253,173.9399145,323.1375669,365.8615247,185.636761,262.1739736,194.1171773,76.51803761
365.1335459,206.2042153,285.7540806,198.1532334,172.1605649,309.9255762,353.5115234,183.4783794,255.6261778,191.0241713,76.63282652
382.2011838,211.8065768,296.6094892,205.1181227,174.3062854,327.4026613,365.8847121,185.8675654,262.692383,194.6727032,76.47535995
385.5259364,211.0548809,298.2767324,199.025955,172.675927,310.160559,362.7364545,185.3514452,261.6755297,192.2859873,76.55439409
392.2220745,214.9159229,304.1225235,207.6280977,175.8648805,336.7225469,380.2976376,188.2929225,270.2897782,197.5582888,76.37747903
393.8762739,214.4718678,303.7258655,204.9820005,174.4293663,325.802522,370.6886183,186.8453697,265.9394848,195.1435199,76.43939443
393.2184065,213.6254193,303.6406473,202.0084638,173.9323204,319.2306453,371.9700745,186.9589194,266.5763263,194.5121343,76.47324209
365.8303975,207.4542668,285.882788,203.014836,173.0659776,321.2116098,352.5105775,183.4792793,255.1195874,192.2272121,76.57642684
394.5739272,214.7055351,303.4694021,205.5689032,174.1409049,325.0901309,366.2370222,186.2171699,263.8569569,194.5331312,76.44617771
377.2543754,211.0969489,295.3679174,205.9553646,175.5968967,335.8653795,376.915772,187.3800711,267.4404687,196.9357607,76.43764415
387.7808533,212.3139885,298.0215488,202.8294674,172.6614212,315.1579889,353.8156305,184.164549,257.5008176,191.8621427,76.53574791
396.7862774,214.9574072,305.0173619,204.3885746,174.0233629,322.525766,368.1839758,186.5270932,264.98283,194.4710825,76.44904205
415.4902869,218.6928239,315.3308994,202.9310836,173.423256,314.7883931,368.9361251,187.0644907,266.8681353,193.7783198,76.43264291
383.0509979,211.9677089,298.172877,204.45592,174.888334,329.1156237,374.1403202,187.0829142,266.6535614,195.8718046,76.4548499
387.3197432,212.3854154,299.4994421,202.664135,173.6374875,319.7987054,365.4795299,185.8615513,262.9890922,193.7592801,76.49650423
392.487944,214.6931953,304.2030845,206.6169123,175.6579489,334.2062741,380.3207616,188.280049,270.3353069,197.2802286,76.39022654
411.24866,218.8929156,313.5585114,207.1006446,174.762318,327.3980723,373.6994113,187.7631593,268.701925,195.8340705,76.37314317
371.5516191,207.9967866,290.0115859,199.2138349,172.6249648,312.5642615,358.1148306,184.3179693,258.3089387,191.9127659,76.59131864
369.625665,208.7667332,289.5045992,204.2773868,174.3057747,328.5434628,364.35881,185.3201477,260.9472878,194.5223997,76.51436036
386.5580571,213.025244,299.8666564,205.5168011,174.7440505,329.3724932,371.2499853,186.7566789,265.5820916,195.5550134,76.44322349
394.7428611,213.7081926,302.7356662,201.7967844,172.8075324,313.3877853,359.6443285,185.1565742,260.8340235,192.3688243,76.51409168
411.4779935,219.4769812,315.2605868,208.3475677,175.8564265,334.3060908,383.5881406,189.2730767,273.4513292,197.8153449,76.32245003
387.5997512,213.7458958,302.4417982,206.7115032,176.4310931,338.9134168,387.4200189,189.203425,273.2595834,198.6461202,76.3758153
393.6595709,214.8413177,303.4516471,206.8282531,174.7827821,330.0795168,370.289076,186.8341581,265.6769082,195.6062615,76.41927843
377.0652014,211.2913189,295.2997448,207.0875287,175.9237861,339.1750731,377.7978037,187.5382847,267.8134714,197.429662,76.42225422
391.8485661,213.2628454,301.583953,202.307955,173.2380819,316.6007538,362.7186804,185.561091,262.0410171,193.0918622,76.5014354
392.3599695,213.2086915,301.3902614,201.8135756,172.7831588,313.6401226,358.8468916,184.9851707,260.2558421,192.2799865,76.5196943
391.8827301,214.0995126,303.3699319,204.8710229,174.9026458,328.2297003,375.8730897,187.5586881,268.2240493,196.0254555,76.426637
399.6821128,216.8485494,308.4950094,208.639162,176.1061395,337.9135412,382.5370319,188.8420703,271.9557604,198.0392767,76.34421491
388.2346254,213.1754093,300.2696528,204.912542,174.2783537,325.9397405,367.7696347,186.2726735,264.0854301,194.7581766,76.45960365
388.318061,212.5287441,300.7435416,201.9651488,173.8668505,319.6827206,370.0919893,186.5539049,265.2797232,194.2966048,76.48774783
375.0128265,210.0923402,292.8141253,204.6424299,174.5104973,329.0570777,367.2423706,185.8836792,262.7356521,194.976393,76.49044843
423.9694737,222.7022194,323.7297767,209.3310442,176.7138889,337.6770737,394.2701286,191.2062264,279.5784533,199.5855168,76.25193697
360.3327233,204.8481972,282.5205352,197.0338784,171.5709216,306.282034,348.1992927,182.5468082,252.7697103,189.9186755,76.67186142
382.866489,212.5127768,297.8824172,206.9775958,175.2657547,334.655051,372.5617283,186.9094061,265.8626155,196.3147069,76.42909406
374.2230445,209.9009441,292.4205219,204.4648047,174.4826725,328.802115,367.1401875,185.8420894,262.626509,194.9211912,76.49342104
389.5266934,213.1736889,300.6512422,203.9130457,173.8481255,322.2146203,365.4623022,185.9414262,263.1200855,194.0607874,76.4773798
363.5631794,205.8719861,283.5644889,198.8995358,171.5209664,308.2307635,344.0002167,182.0634484,251.0362878,189.6931934,76.65951515
383.3086337,210.5500538,296.1098951,199.2846205,172.1544736,308.4860247,355.5254139,184.2226702,258.0368744,191.2036095,76.57773436
416.1658011,221.2332456,320.1990289,210.1364847,177.6216508,344.3780483,400.7293629,191.9880529,281.9725259,201.1073117,76.23529541
373.1717426,208.2516376,290.6054954,199.0325882,172.429645,311.0840406,356.5876232,184.1404366,257.7232551,191.5804904,76.59625101
389.9009901,213.2229285,300.9562241,203.7307002,173.873632,322.0090779,366.2369922,186.062441,263.5167876,194.1329865,76.47617214
388.8827696,214.5686116,302.3443399,209.5030859,176.4851127,343.0286256,381.7987858,188.4929844,270.6857014,198.4643077,76.35755038
382.3972309,211.8529178,296.4586308,205.2252232,174.1276691,326.6416217,363.7663385,185.5614251,261.719984,194.3287577,76.48099444
377.7198077,210.0436877,293.024573,202.2922314,172.9878822,317.6955555,356.4568205,184.3012642,257.9473234,192.3718264,76.54835499
404.160118,217.5694612,311.466585,207.2780502,176.0139448,334.7568468,385.9301512,189.417829,273.9822318,198.1067752,76.34191701
395.7006652,214.6213326,304.3779158,204.0015751,173.9207268,321.6665984,367.6547184,186.4144188,264.6546599,194.2966867,76.4571946
360.2290087,204.5145313,281.2974778,196.3814364,170.752187,301.3797873,340.1525096,181.3666114,249.0109064,188.4114295,76.70805137
389.5109612,213.7538776,301.7319568,205.8663018,174.9912344,330.520958,373.8796047,187.2337836,267.06873,196.0463292,76.42606066
399.8286963,217.0768793,307.8063768,209.8303714,175.8459208,338.2872118,377.0500535,188.0694416,269.352693,197.425571,76.34893302
406.6906528,217.6016157,311.2852403,205.9335884,174.7510192,326.4635633,375.1482245,187.8476904,269.0686598,195.8682294,76.39048559
412.3197664,220.0046764,316.9975358,209.2689535,176.9429648,340.521427,393.7684497,190.8427202,278.3324914,199.8062936,76.27620861
376.3234872,209.0843338,292.0117485,199.7619502,172.3274168,311.1383519,354.4666208,183.9158066,256.9535767,191.3566153,76.58855865
440.4816964,225.9701092,331.3867402,208.6678782,175.5538091,328.8701112,385.8736901,190.3284085,276.8440555,197.6722923,76.26223622
398.5532679,216.2371893,306.8746259,207.7520579,175.3675533,333.3004002,375.9119692,187.8109394,268.7225128,196.7036853,76.38032452
362.272163,205.7701081,284.0918559,199.0587736,172.3825841,312.8741174,353.0945244,183.3653987,255.1637645,191.2964966,76.62841402
394.8196544,215.5164866,305.0897846,208.2156704,175.7614081,336.5258359,378.1810463,188.0767361,269.5023337,197.3424153,76.37492211
390.8950123,212.9282536,301.5297377,201.6152295,173.3717977,316.4051138,365.7600913,185.9714188,263.4402931,193.4186505,76.50178123
389.955294,213.61705,301.6921319,204.9699187,174.5976896,327.2467168,371.5939933,186.8846702,266.0279804,195.3886351,76.44305202
399.643524,215.6020744,306.1929859,204.6751634,173.8133968,321.4656514,365.7318473,186.2381925,264.0539059,194.0870321,76.45014068
397.2974919,215.1243106,305.6613081,204.4670668,174.2649516,323.7051374,370.8885756,186.9425627,266.3127672,194.9379556,76.4382987
384.6136728,211.9604484,298.1319987,203.3014729,173.909053,322.4788476,366.3940281,185.9441543,263.1765732,194.1606093,76.49029475
407.2223521,218.9350986,314.3105124,209.453379,177.1544888,342.7207081,394.4688036,190.8183787,278.2391412,200.101527,76.28090809
381.6884087,212.0460414,296.1804407,206.7750691,174.580698,331.1724003,365.0756396,185.7890809,262.2719697,195.0198007,76.46068027
398.4832796,215.5591467,307.2545236,204.6859074,174.8675668,326.6226111,377.5591137,187.9717899,269.5821287,196.0890945,76.41109774
404.9121056,217.5043738,311.2241741,206.6144923,175.4112465,330.8810125,380.8785436,188.6658534,271.6630303,197.0401989,76.36522165
410.467792,219.8888529,315.3646067,210.9591694,177.0376924,343.7545079,390.2607944,190.3237322,276.4849604,199.7756295,76.27146673
392.0330567,214.1700045,302.7349484,205.4777324,174.653867,327.851729,371.4791037,186.9360979,266.1293235,195.4758231,76.43438906
372.399146,209.1052266,290.723733,203.184427,173.7874106,323.8530812,361.8527279,184.9941047,260.0199482,193.7017348,76.53008523
403.1289406,215.6895319,308.254801,201.9542756,173.2295501,314.3412264,366.1991348,186.3365164,264.630916,193.3129032,76.4753019
369.7485745,207.5192629,288.0502014,199.5188862,172.2183815,311.4049361,352.0901815,183.4089329,255.3050637,191.0627598,76.61206834
371.2904721,208.8224882,290.4193506,202.8609212,173.9257695,324.2903676,363.9350448,185.2575358,260.9152862,193.9888085,76.52926065
432.2713011,225.5322574,327.6784357,213.4538682,177.0999584,343.7933977,391.0767505,191.0443253,278.5808494,200.019993,76.19880036
388.0783125,213.7809354,302.6321438,206.3700459,176.2676767,337.5217611,386.53165,189.0783128,272.8984193,198.3770901,76.38152954
